time,budget_level,food_type,occasion,customer_type,delivery_preference,payment_method,persona
9,medium,regional_specialty,daily_meal,food_enthusiast,app_delivery,upi,regional_specialty
11,medium,regional_specialty,daily_meal,event_planner,no_delivery,card,regional_specialty
13,medium,regional_specialty,celebration,family,no_delivery,upi,regional_specialty
10,medium,regional_specialty,daily_meal,student,app_delivery,cash,regional_specialty
10,medium,regional_specialty,daily_meal,family,no_delivery,upi,regional_specialty
10,medium,regional_specialty,casual_outing,working_professional,app_delivery,cash,regional_specialty
10,low,regional_specialty,daily_meal,family,self_pickup,cash,regional_specialty
12,high,regional_specialty,casual_outing,family,no_delivery,upi,regional_specialty
11,medium,regional_specialty,daily_meal,working_professional,app_delivery,upi,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,cash,regional_specialty
12,high,regional_specialty,event,working_professional,app_delivery,upi,regional_specialty
11,medium,regional_specialty,daily_meal,working_professional,no_delivery,upi,regional_specialty
10,medium,regional_specialty,celebration,food_enthusiast,self_pickup,paytm,regional_specialty
13,medium,regional_specialty,casual_outing,working_professional,app_delivery,upi,regional_specialty
10,low,regional_specialty,daily_meal,family,no_delivery,cash,regional_specialty
9,medium,regional_specialty,casual_outing,food_enthusiast,no_delivery,cash,regional_specialty
8,high,regional_specialty,daily_meal,working_professional,self_pickup,card,regional_specialty
9,medium,regional_specialty,daily_meal,event_planner,self_pickup,cash,regional_specialty
8,medium,regional_specialty,casual_outing,food_enthusiast,no_delivery,cash,regional_specialty
11,high,regional_specialty,casual_outing,food_enthusiast,no_delivery,upi,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,upi,regional_specialty
11,high,regional_specialty,event,food_enthusiast,self_pickup,card,regional_specialty
10,medium,regional_specialty,casual_outing,family,self_pickup,upi,regional_specialty
12,medium,regional_specialty,daily_meal,food_enthusiast,no_delivery,upi,regional_specialty
8,low,regional_specialty,daily_meal,working_professional,app_delivery,cash,regional_specialty
10,high,regional_specialty,casual_outing,working_professional,no_delivery,upi,regional_specialty
12,low,regional_specialty,daily_meal,food_enthusiast,self_pickup,cash,regional_specialty
14,medium,regional_specialty,daily_meal,family,app_delivery,upi,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,upi,regional_specialty
10,high,regional_specialty,daily_meal,family,self_pickup,card,regional_specialty
10,high,regional_specialty,event,family,self_pickup,upi,regional_specialty
11,high,regional_specialty,daily_meal,food_enthusiast,app_delivery,card,regional_specialty
10,medium,regional_specialty,daily_meal,working_professional,self_pickup,upi,regional_specialty
13,medium,regional_specialty,celebration,working_professional,app_delivery,cash,regional_specialty
11,medium,regional_specialty,casual_outing,working_professional,app_delivery,upi,regional_specialty
10,low,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
13,medium,regional_specialty,daily_meal,food_enthusiast,app_delivery,upi,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,paytm,regional_specialty
10,high,regional_specialty,celebration,food_enthusiast,self_pickup,upi,regional_specialty
9,medium,regional_specialty,daily_meal,family,no_delivery,cash,regional_specialty
9,medium,regional_specialty,celebration,student,app_delivery,cash,regional_specialty
10,medium,regional_specialty,daily_meal,working_professional,app_delivery,card,regional_specialty
10,medium,regional_specialty,casual_outing,food_enthusiast,no_delivery,upi,regional_specialty
11,medium,regional_specialty,daily_meal,working_professional,app_delivery,card,regional_specialty
8,high,regional_specialty,event,family,self_pickup,upi,regional_specialty
10,low,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
11,medium,regional_specialty,daily_meal,family,self_pickup,cash,regional_specialty
10,medium,regional_specialty,casual_outing,working_professional,app_delivery,card,regional_specialty
12,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,card,regional_specialty
12,high,regional_specialty,daily_meal,food_enthusiast,self_pickup,card,regional_specialty
12,medium,regional_specialty,casual_outing,food_enthusiast,self_pickup,card,regional_specialty
7,medium,regional_specialty,daily_meal,food_enthusiast,no_delivery,upi,regional_specialty
9,low,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
12,high,regional_specialty,casual_outing,student,app_delivery,card,regional_specialty
12,medium,regional_specialty,daily_meal,family,self_pickup,upi,regional_specialty
9,medium,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
10,high,regional_specialty,celebration,event_planner,no_delivery,online_transfer,regional_specialty
13,medium,regional_specialty,casual_outing,food_enthusiast,self_pickup,card,regional_specialty
14,medium,regional_specialty,daily_meal,food_enthusiast,app_delivery,card,regional_specialty
12,high,regional_specialty,celebration,working_professional,app_delivery,card,regional_specialty
10,low,regional_specialty,daily_meal,working_professional,app_delivery,cash,regional_specialty
12,medium,regional_specialty,celebration,working_professional,self_pickup,cash,regional_specialty
12,medium,regional_specialty,daily_meal,student,self_pickup,cash,regional_specialty
10,medium,regional_specialty,daily_meal,working_professional,self_pickup,card,regional_specialty
8,high,regional_specialty,celebration,food_enthusiast,no_delivery,card,regional_specialty
11,high,regional_specialty,casual_outing,food_enthusiast,self_pickup,card,regional_specialty
10,high,regional_specialty,event,event_planner,self_pickup,upi,regional_specialty
11,medium,regional_specialty,casual_outing,student,app_delivery,cash,regional_specialty
8,medium,regional_specialty,celebration,food_enthusiast,no_delivery,card,regional_specialty
10,medium,regional_specialty,casual_outing,food_enthusiast,no_delivery,cash,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
10,medium,regional_specialty,celebration,food_enthusiast,app_delivery,upi,regional_specialty
9,medium,regional_specialty,daily_meal,working_professional,self_pickup,card,regional_specialty
13,medium,regional_specialty,celebration,working_professional,self_pickup,paytm,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,paytm,regional_specialty
9,medium,regional_specialty,casual_outing,family,app_delivery,upi,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,cash,regional_specialty
11,medium,regional_specialty,daily_meal,student,self_pickup,upi,regional_specialty
11,medium,regional_specialty,casual_outing,food_enthusiast,self_pickup,card,regional_specialty
12,medium,regional_specialty,celebration,family,no_delivery,upi,regional_specialty
11,medium,regional_specialty,celebration,working_professional,app_delivery,upi,regional_specialty
10,medium,regional_specialty,casual_outing,family,self_pickup,upi,regional_specialty
9,high,regional_specialty,celebration,food_enthusiast,app_delivery,online_transfer,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,upi,regional_specialty
11,high,regional_specialty,casual_outing,event_planner,app_delivery,card,regional_specialty
11,high,regional_specialty,event,student,self_pickup,card,regional_specialty
11,medium,regional_specialty,daily_meal,food_enthusiast,app_delivery,upi,regional_specialty
11,high,regional_specialty,daily_meal,working_professional,self_pickup,upi,regional_specialty
11,medium,regional_specialty,daily_meal,food_enthusiast,app_delivery,upi,regional_specialty
12,medium,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
14,high,regional_specialty,casual_outing,food_enthusiast,no_delivery,card,regional_specialty
14,medium,regional_specialty,daily_meal,family,no_delivery,cash,regional_specialty
11,medium,regional_specialty,daily_meal,food_enthusiast,no_delivery,upi,regional_specialty
12,low,regional_specialty,daily_meal,family,self_pickup,cash,regional_specialty
13,high,regional_specialty,celebration,family,self_pickup,upi,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,app_delivery,card,regional_specialty
9,high,regional_specialty,event,working_professional,app_delivery,card,regional_specialty
12,high,regional_specialty,celebration,working_professional,app_delivery,cash,regional_specialty
9,medium,regional_specialty,daily_meal,student,app_delivery,cash,regional_specialty
13,medium,regional_specialty,casual_outing,student,self_pickup,upi,regional_specialty
13,medium,regional_specialty,daily_meal,food_enthusiast,no_delivery,card,regional_specialty
10,medium,regional_specialty,daily_meal,family,self_pickup,card,regional_specialty
11,medium,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
10,high,regional_specialty,casual_outing,family,self_pickup,card,regional_specialty
10,low,regional_specialty,daily_meal,student,app_delivery,cash,regional_specialty
10,low,regional_specialty,daily_meal,food_enthusiast,no_delivery,upi,regional_specialty
11,high,regional_specialty,celebration,working_professional,app_delivery,card,regional_specialty
11,low,regional_specialty,daily_meal,food_enthusiast,no_delivery,upi,regional_specialty
9,medium,regional_specialty,celebration,food_enthusiast,no_delivery,upi,regional_specialty
11,medium,regional_specialty,daily_meal,working_professional,no_delivery,paytm,regional_specialty
10,medium,regional_specialty,casual_outing,food_enthusiast,no_delivery,cash,regional_specialty
12,high,regional_specialty,celebration,family,no_delivery,card,regional_specialty
9,medium,regional_specialty,daily_meal,working_professional,no_delivery,cash,regional_specialty
12,high,regional_specialty,daily_meal,working_professional,app_delivery,card,regional_specialty
9,high,regional_specialty,casual_outing,food_enthusiast,no_delivery,upi,regional_specialty
13,medium,regional_specialty,daily_meal,working_professional,app_delivery,card,regional_specialty
11,medium,regional_specialty,casual_outing,event_planner,no_delivery,card,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,app_delivery,card,regional_specialty
10,medium,regional_specialty,casual_outing,working_professional,app_delivery,card,regional_specialty
9,high,regional_specialty,event,food_enthusiast,no_delivery,online_transfer,regional_specialty
11,medium,regional_specialty,daily_meal,food_enthusiast,app_delivery,card,regional_specialty
11,high,regional_specialty,casual_outing,food_enthusiast,self_pickup,upi,regional_specialty
10,medium,regional_specialty,daily_meal,event_planner,no_delivery,cash,regional_specialty
11,high,regional_specialty,daily_meal,working_professional,app_delivery,card,regional_specialty
12,medium,regional_specialty,daily_meal,working_professional,app_delivery,cash,regional_specialty
10,medium,regional_specialty,celebration,food_enthusiast,no_delivery,upi,regional_specialty
8,medium,regional_specialty,celebration,family,self_pickup,card,regional_specialty
12,medium,regional_specialty,daily_meal,working_professional,no_delivery,card,regional_specialty
11,medium,regional_specialty,casual_outing,working_professional,app_delivery,card,regional_specialty
8,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,cash,regional_specialty
10,medium,regional_specialty,daily_meal,working_professional,app_delivery,cash,regional_specialty
12,low,regional_specialty,daily_meal,working_professional,app_delivery,upi,regional_specialty
9,high,regional_specialty,celebration,family,no_delivery,upi,regional_specialty
9,low,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
9,high,regional_specialty,casual_outing,working_professional,app_delivery,upi,regional_specialty
10,medium,regional_specialty,daily_meal,family,no_delivery,upi,regional_specialty
11,medium,regional_specialty,daily_meal,working_professional,app_delivery,upi,regional_specialty
10,low,regional_specialty,daily_meal,family,self_pickup,upi,regional_specialty
10,high,regional_specialty,celebration,food_enthusiast,no_delivery,upi,regional_specialty
12,high,regional_specialty,casual_outing,food_enthusiast,self_pickup,card,regional_specialty
9,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,card,regional_specialty
10,medium,regional_specialty,daily_meal,student,self_pickup,cash,regional_specialty
7,low,regional_specialty,casual_outing,family,self_pickup,upi,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,no_delivery,card,regional_specialty
10,medium,regional_specialty,daily_meal,family,no_delivery,upi,regional_specialty
11,medium,regional_specialty,casual_outing,family,no_delivery,card,regional_specialty
12,medium,regional_specialty,casual_outing,family,app_delivery,cash,regional_specialty
11,high,regional_specialty,celebration,food_enthusiast,no_delivery,card,regional_specialty
8,high,regional_specialty,celebration,food_enthusiast,no_delivery,card,regional_specialty
11,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,upi,regional_specialty
13,medium,regional_specialty,casual_outing,working_professional,app_delivery,card,regional_specialty
12,low,regional_specialty,casual_outing,family,app_delivery,card,regional_specialty
9,medium,regional_specialty,daily_meal,student,app_delivery,card,regional_specialty
13,medium,regional_specialty,daily_meal,food_enthusiast,app_delivery,upi,regional_specialty
11,low,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
10,high,regional_specialty,daily_meal,working_professional,app_delivery,card,regional_specialty
12,high,regional_specialty,casual_outing,working_professional,app_delivery,online_transfer,regional_specialty
11,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,upi,regional_specialty
14,high,regional_specialty,celebration,working_professional,app_delivery,upi,regional_specialty
9,high,regional_specialty,daily_meal,student,self_pickup,upi,regional_specialty
11,high,regional_specialty,celebration,family,no_delivery,card,regional_specialty
9,medium,regional_specialty,casual_outing,family,app_delivery,upi,regional_specialty
10,medium,regional_specialty,celebration,family,no_delivery,cash,regional_specialty
9,high,regional_specialty,event,working_professional,self_pickup,upi,regional_specialty
12,medium,regional_specialty,casual_outing,food_enthusiast,no_delivery,upi,regional_specialty
12,medium,regional_specialty,casual_outing,food_enthusiast,no_delivery,card,regional_specialty
11,low,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
11,medium,regional_specialty,casual_outing,family,no_delivery,cash,regional_specialty
12,medium,regional_specialty,daily_meal,food_enthusiast,app_delivery,upi,regional_specialty
8,medium,regional_specialty,daily_meal,working_professional,app_delivery,cash,regional_specialty
12,medium,regional_specialty,casual_outing,food_enthusiast,self_pickup,card,regional_specialty
12,high,regional_specialty,celebration,food_enthusiast,self_pickup,upi,regional_specialty
12,medium,regional_specialty,daily_meal,family,no_delivery,cash,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,card,regional_specialty
12,high,regional_specialty,casual_outing,food_enthusiast,no_delivery,upi,regional_specialty
8,medium,regional_specialty,casual_outing,food_enthusiast,no_delivery,cash,regional_specialty
10,medium,regional_specialty,daily_meal,food_enthusiast,self_pickup,cash,regional_specialty
8,medium,regional_specialty,daily_meal,food_enthusiast,no_delivery,cash,regional_specialty
8,medium,regional_specialty,daily_meal,family,self_pickup,cash,regional_specialty
11,medium,regional_specialty,daily_meal,working_professional,app_delivery,card,regional_specialty
12,medium,regional_specialty,daily_meal,working_professional,app_delivery,upi,regional_specialty
14,medium,regional_specialty,casual_outing,working_professional,no_delivery,card,regional_specialty
11,high,regional_specialty,celebration,food_enthusiast,no_delivery,card,regional_specialty
11,medium,regional_specialty,celebration,student,app_delivery,card,regional_specialty
11,high,regional_specialty,event,working_professional,app_delivery,card,regional_specialty
